curve_name,number_of_classes,relative_accuracy,std
continual_backpropagation,67.61904761904762,1.0084967105201974,0.09823148232070981
continual_backpropagation,67.85714285714286,1.0123445156047521,0.09882305651065325
continual_backpropagation,68.0952380952381,1.0161923206893066,0.09941463070059668
continual_backpropagation,68.33333333333333,1.0200401257738612,0.10000620489054005
continual_backpropagation,68.57142857142857,1.0238879308584163,0.10059777908048351
continual_backpropagation,68.8095238095238,1.0277357359429709,0.10118935327042687
continual_backpropagation,69.04761904761905,1.0315835410275258,0.1017809274603704
continual_backpropagation,69.28571428571428,1.03543134611208,0.1023725016503138
continual_backpropagation,69.52380952380952,1.0392791511966348,0.10296407584025723
continual_backpropagation,69.76190476190476,1.0431269562811896,0.10355565003020065
continual_backpropagation,70.0,1.0469747613657443,0.10414722422014408
continual_backpropagation,70.23809523809524,1.0508225664502993,0.10473879841008749
continual_backpropagation,70.47619047619047,1.0546703715348538,0.10533037260003085
continual_backpropagation,70.71428571428571,1.0585181766194085,0.10592194678997434
continual_backpropagation,70.95238095238095,1.0623659817039632,0.10651352097991777
continual_backpropagation,71.19047619047619,1.066213786788518,0.1071050951698612
continual_backpropagation,71.42857142857143,1.0700615918730725,0.10769666935980464
continual_backpropagation,71.66666666666666,1.0739093969576272,0.10828824354974803
continual_backpropagation,71.9047619047619,1.077757202042182,0.10887981773969146
continual_backpropagation,72.14285714285714,1.0816050071267367,0.1094713919296349
continual_backpropagation,72.38095238095238,1.0854528122112914,0.11006296611957833
continual_backpropagation,72.61904761904762,1.0893006172958464,0.11065454030952177
continual_backpropagation,72.85714285714285,1.0931484223804007,0.11124611449946514
continual_backpropagation,73.09523809523809,1.0969962274649556,0.11183768868940858
continual_backpropagation,73.33333333333333,1.1008440325495104,0.11242926287935201
continual_backpropagation,73.57142857142857,1.104691837634065,0.11302083706929544
continual_backpropagation,73.80952380952381,1.1080393633553647,0.11361241125923888
continual_backpropagation,74.04761904761904,1.103757628787039,0.11420398544918225
continual_backpropagation,74.28571428571428,1.099475894218713,0.11479555963912569
continual_backpropagation,74.52380952380952,1.0951941596503871,0.11538713382906912
continual_backpropagation,74.76190476190476,1.0909124250820614,0.11597870801901256
continual_backpropagation,75.0,1.0866306905137355,0.11657028220895599
continual_backpropagation,75.23809523809524,1.0778251464216,0.11716185639889942
continual_backpropagation,75.47619047619047,1.0690196023294651,0.11775343058884283
continual_backpropagation,75.71428571428571,1.0602140582373294,0.11834500477878623
continual_backpropagation,75.95238095238095,1.051408514145194,0.11893657896872967
continual_backpropagation,76.19047619047619,1.0426029700530588,0.1195281531586731
continual_backpropagation,76.42857142857143,1.0337974259609235,0.12011972734861653
continual_backpropagation,76.66666666666666,1.0249918818687884,0.12071130153855994
continual_backpropagation,76.9047619047619,1.016186337776653,0.12130287572850337
continual_backpropagation,77.14285714285714,1.0073807936845174,0.1218944499184468
continual_backpropagation,77.38095238095238,0.9985752495923819,0.12248602410839024
continual_backpropagation,77.61904761904762,0.9897697055002465,0.12307759829833365
continual_backpropagation,77.85714285714285,0.9809641614081114,0.12366917248827705
continual_backpropagation,78.09523809523809,0.972158617315976,0.12426074667822049
continual_backpropagation,78.33333333333333,0.9633530732238405,0.12485232086816392
continual_backpropagation,78.57142857142857,0.9545475291317052,0.12544389505810735
continual_backpropagation,78.80952380952381,0.9457419850395696,0.12603546924805079
continual_backpropagation,79.04761904761904,0.9369364409474349,0.12662704343799416
continual_backpropagation,79.28571428571428,0.9281308968552991,0.1272186176279376
continual_backpropagation,79.52380952380952,0.9193253527631637,0.12781019181788103
continual_backpropagation,79.76190476190476,0.9105198086710284,0.12993299630877944
continual_backpropagation,80.0,0.9017142645788929,0.1335406301824221
continual_backpropagation,80.23809523809524,0.8929087204867574,0.13714826405606467
continual_backpropagation,80.47619047619047,0.8841031763946224,0.140755897929707
continual_backpropagation,80.71428571428571,0.8752976323024869,0.14436353180334957
continual_backpropagation,80.95238095238095,0.8664920882103514,0.14797116567699214
continual_backpropagation,81.19047619047619,0.857686544118216,0.1515787995506348
continual_backpropagation,81.42857142857143,0.8488810000260807,0.15518643342427738
continual_backpropagation,81.66666666666666,0.8400754559339456,0.1587940672979197
continual_backpropagation,81.9047619047619,0.8312699118418101,0.16240170117156227
