curve_name,timesteps,average_return,std
Lifelong METRA,150078.125,466.8486243483916,51.12196619073455
Lifelong METRA,151406.25,478.61291630843186,48.33106024988999
Lifelong METRA,152734.375,492.0076836556456,49.203494893789326
Lifelong METRA,154062.5,518.3883367927028,57.33293609665221
Lifelong METRA,155390.625,547.4074999784324,51.86075012546329
Lifelong METRA,156718.75,541.0047595922686,62.257377660090356
Lifelong METRA,158046.875,515.2582255174863,65.00730508009183
Lifelong METRA,159375.0,529.4767160989688,70.28804533542967
Lifelong METRA,160703.125,566.2451769874115,72.81652615877067
Lifelong METRA,162031.25,597.1920612334909,65.36465490074798
Lifelong METRA,163359.375,607.0681756401999,67.48782533603116
Lifelong METRA,164687.5,620.1731629478554,72.72242781079797
Lifelong METRA,166015.625,642.845274116147,80.44157264585075
Lifelong METRA,167343.75,680.3313906896111,80.97995512312303
Lifelong METRA,168671.875,671.5160763971722,82.88315954673585
Lifelong METRA,170000.0,636.8669767366588,86.2315886462754
Lifelong METRA,171328.125,645.674520073787,88.62406305266998
Lifelong METRA,172656.25,611.0225317030029,86.12585759441173
Lifelong METRA,173984.375,626.3733252415753,85.06371153031786
Lifelong METRA,175312.5,643.8469561744918,93.17761943905298
Lifelong METRA,176640.625,651.5718138195572,87.00694428868138
Lifelong METRA,177968.75,678.441240668933,100.34257301138425
Lifelong METRA,179296.875,677.2731665785803,114.92687524487351
Lifelong METRA,180625.0,682.1679109879829,97.55351325550349
Lifelong METRA,181953.125,713.7171659158959,103.97519921356091
Lifelong METRA,183281.25,692.4676223780534,117.09847365658567
Lifelong METRA,184609.375,663.0378274592831,112.07470414301541
Lifelong METRA,185937.5,665.4488632100139,116.13784045799802
Lifelong METRA,187265.625,656.8862409621598,109.99528998890673
Lifelong METRA,188593.75,659.097382556634,120.26460440439232
Lifelong METRA,189921.875,686.9025349494049,126.58774291230736
Lifelong METRA,191250.0,684.2013778966265,134.0475161384177
Lifelong METRA,192578.125,685.6360095599348,125.70757260737987
Lifelong METRA,193906.25,709.9200749650282,128.26087963423842
Lifelong METRA,195234.375,673.9943440221776,122.66129757800344
Lifelong METRA,196562.5,697.6678254405717,118.03499258287104
Lifelong METRA,197890.625,720.944459345712,122.62979562346291
Lifelong METRA,199218.75,700.2008049862159,126.75231589567314
Lifelong METRA,200546.875,719.4250905663692,122.16335351803082
Lifelong METRA,201875.0,737.4782302438011,112.90743768512823
Lifelong METRA,203203.125,750.1756543572266,118.22128001825928
Lifelong METRA,204531.25,811.2551419603359,124.366702630782
Lifelong METRA,205859.375,809.802323720708,124.00764447351132
Lifelong METRA,207187.5,836.4864292571796,126.52443208311905
Lifelong METRA,208515.625,864.9446137212717,116.22909622690963
Lifelong METRA,209843.75,839.173875402266,112.5975795173449
Lifelong METRA,211171.875,857.3878710594541,102.64760612312452
Lifelong METRA,212500.0,0.0,60.16833548109526
Lifelong METRA,213828.125,55.91950100680753,71.70149824376513
Lifelong METRA,215156.25,82.12368952494795,75.72545490751463
Lifelong METRA,216484.375,83.73099684113686,78.44741548500197
Lifelong METRA,217812.5,101.72038088367707,73.13746056717841
Lifelong METRA,219140.625,133.36810421656546,74.46829659249092
Lifelong METRA,220468.75,136.8100166378526,85.85689393836905
Lifelong METRA,221796.875,135.5295857771208,94.10254137332359
Lifelong METRA,223125.0,149.92488015695668,96.90985912683043
Lifelong METRA,224453.125,167.9130690806363,99.10219426832032
Lifelong METRA,225781.25,174.51030056802722,104.7455730315199
Lifelong METRA,227109.375,165.9106875625693,106.83192356685245
Lifelong METRA,228437.5,172.65015755381984,109.77675906988459
Lifelong METRA,229765.625,185.7794098589052,104.07180226386967
Lifelong METRA,231093.75,177.66848026136324,120.4743152267757
Lifelong METRA,232421.875,167.66908515524995,114.94697796112732
Lifelong METRA,233750.0,171.2786023779065,101.1617483598854
Lifelong METRA,235078.125,229.40943799514906,113.68936024201118
Lifelong METRA,236406.25,260.5613798901601,115.41399414768335
Lifelong METRA,237734.375,301.15427093886706,118.680939809434
Lifelong METRA,239062.5,314.01928908033165,104.01203550477389
Lifelong METRA,240390.625,363.6639972607951,109.52762389857959
Lifelong METRA,241718.75,415.14742735885363,100.25945243617342
Lifelong METRA,243046.875,429.5851576721398,107.84289414598781
Lifelong METRA,244375.0,405.685457231063,99.31998088499198
Lifelong METRA,245703.125,411.41564130686925,102.94298241559557
Lifelong METRA,247031.25,419.4016327816644,90.63155371183694
Lifelong METRA,248359.375,428.85915179047527,106.74189180030673
Lifelong METRA,249687.5,431.5533444810412,100.29170150775661
Lifelong METRA,251015.625,441.0179321166169,98.88235891657335
Lifelong METRA,252343.75,480.5518600420847,92.8189908056036
Lifelong METRA,253671.875,504.2929609838347,100.83038027891784
Lifelong METRA,255000.0,507.8304315340848,90.76761458907826
Lifelong METRA,256328.125,546.4034907985754,90.83991565295702
Lifelong METRA,257656.25,543.4373396246776,89.30335642781098
Lifelong METRA,258984.375,557.0020118604098,89.7696372092186
Lifelong METRA,260312.5,585.4909539554703,89.34178825735597
Lifelong METRA,261640.625,597.7488212069993,95.83256334350058
Lifelong METRA,262968.75,581.6342579742831,87.11051239528071
Lifelong METRA,264296.875,634.8694927060974,76.79449313092793
Lifelong METRA,265625.0,609.1171190567152,88.45028364337634
